id,text
TVRJjLl42PGKUKfhlBJNmw,"My hubby and I were fascinated with this food court. You can find Chinese, Japanese, Korean, Cajun, tea drinks, and more all in one spot. Like any food..."
TVRJjLl42PGKUKfhlBJNmw,"When you eat here, don't get Food Court in your teeth. If you do, use toothpicks or floss or something.

I was surprised to find such a cool facility in the..."
l6PE6zenhz6YcY5WV9s8Og,"This is a really cool Thai spot in an unassuming location in Euless. It's great here! It's pretty little and cozy, but the space doesn't feel too crowded...."
l6PE6zenhz6YcY5WV9s8Og,"This place is so awesome. We stopped by for a late lunch and literally left completely stuffed, Major left overs in hand and a huge smile on our faces. The..."
l6PE6zenhz6YcY5WV9s8Og,"First time going there, service was so so. Had a split bill, they couldn't even swipe debit cards they had us write our card number and info down (what..."
z4IPKxvsfbrDOcdMMgtcRQ,"Daughter ordered the steam led chicken dumplings she says they were excellent. I cannot confirm because I am vegetarian. 

What I can confirm is that this..."
z4IPKxvsfbrDOcdMMgtcRQ,"We have ordered delivery from these guys several times but today I went in there for late lunch. Their miso soup is wonderful, lots of seaweed and mushrooms..."
z4IPKxvsfbrDOcdMMgtcRQ,The food here is really good. Better than I thought it was going to be. My boyfriend is a super picky eater and even he likes it here. I've tried the sushi...
kJeccdUgRVc5yUlmvLyPtw,"BBQ Chicken is my favorite Korean fried chicken place in Carrolton! 

There are many flavors to choose from (Gangnam, Honey Garlic, Soy Garlic, Parmesan,..."
kJeccdUgRVc5yUlmvLyPtw,I was invited back after they saw my review because they wanted to make things right - this review is a big thanks to Luna and Claire for being awesome and...
kJeccdUgRVc5yUlmvLyPtw,"Holy sweet baby jesus.

What is there not to love about BBQ Chicken?

This is not your standard american fried chicken fare. It's KFC (korean - not..."
2-b1aEKbgxLl2Svgp1Ex5w,"Deep underneath MIT in Boston, and full of sewage, is the MIT Sewer. This is not that.

Pretty amazing food court inside Mitsuwa which features all of your..."
2-b1aEKbgxLl2Svgp1Ex5w,I will give it 4 stars. There are definitely a lot of other really good/better Japanese restaurants out there but this food court isn't bad and can...
RLs-aBWQ0uHxP_e5JNw9kg,"Absolutely love this place. Their food is quite authentic and very affordable. 

I must warn you though. They have this fermented bean soup that smells like..."
RLs-aBWQ0uHxP_e5JNw9kg,"Had a difficult time whether I should give 3 or 4 stars because I can't give 3.5; so, 4 it is... but know that it's 3.5.

FOOD//
I've been going to Ajumma..."
RLs-aBWQ0uHxP_e5JNw9kg,"I always end up coming back here. You can't beat the price of their korean fast food. Their mini kimbap (they have two varieties; spam and egg, and spicy..."
CxrKQJ7zP4swSwVcXxZ_fA,Finally able to catch this place open at the same time we were craving something hot and spicy to treat a head cold. We couldn't have picked a better place....
CxrKQJ7zP4swSwVcXxZ_fA,"We love this place! Service was very nice, we got a lot of good recommendations. Kimchi is made in house - it is super delicious! Galbee was my favorite...."
CxrKQJ7zP4swSwVcXxZ_fA,It was a cold day so it seemed like a good day to get soup. We went here for a Saturday lunch right when it opened. Immediately I was liking the decor. It's...
pgitOnp8rmmuc6sJYRLNEA,"I've recently relocated from DC and was pleased to find so many options for Vietnamese just down the street from my new home! 
I ordered the fresh spring..."
pgitOnp8rmmuc6sJYRLNEA,"First time visit today.

Pho with rare beef and tendon was fantastic.

Che ba mau was amazing.

The menu is vast with a lot of classic and unique Viet..."
pgitOnp8rmmuc6sJYRLNEA,"First time here.
Very friendly and attentive 
Not a real big fan of ginger but the pho is tasty and the small can feed two peopl
I will be back"
roAjB6jrTYIa87_bd0b2cg,"Such an amazing turkey burger! 

I was in the mood for something a little different and thought I'd try the turkey burger. It was a risk but I kept..."
roAjB6jrTYIa87_bd0b2cg,"Simple, delicious and not too fussy.
This time around I opted for a Psychedelic burger, done with mushrooms (hence the name), lettuce, tomato, onions, swiss..."
roAjB6jrTYIa87_bd0b2cg,We had planned to go to Munchiez after reading all the reviews and when we got there it was closed on a Friday Night (11/08/2019) at 7pm. No note on the...
NlYquYFSwhqPFdkd84Trzg,"I LOVEEE THIS PLACE! I've only been to about 3 other different poke joints and this one has been the best by far.

I went for the first time with my..."
NlYquYFSwhqPFdkd84Trzg,"Ugh; myself and a few friends have made Go Fish Poke quite a regular Poke place for us. We've been several times in the past few months, and we typically..."
NlYquYFSwhqPFdkd84Trzg,"This place is great for make your own poke, with tons of delicious options to choose from. Everything is very fresh and flavorful, with the purple rice and..."
TPQZM42fnAbSvwtt3GYUWQ,"This place has one word for it - ""awesome""!

Located a few miles out of the city and took us a 30 min drive from north Dallas. It's located in a compound..."
TPQZM42fnAbSvwtt3GYUWQ,I think the packaging for sushi is deceptive. I looked at the farm raised sushi assortment and the wild caught sushi assortment and the salmon was identical...
TPQZM42fnAbSvwtt3GYUWQ,"Overall food court score 4/5

I love the food court...I wish there was more to write. The stalls and vendors are plentiful and have a good variety from..."
R7POrCuNI3UEbFaEnPM1gg,"Fresh food, easily customizable, friendly staff. I love coming here with my UTD friends, especially because we get a 10% discount. There are a bunch of..."
R7POrCuNI3UEbFaEnPM1gg,Paid around $24 for a large bowl meal (with drink) and a burrito! (Feeds two for $24) Was originally $27 but student discount! Prices have raised $1 or so...
R7POrCuNI3UEbFaEnPM1gg,"This is an overdue review. After trying several poke places in the Richardson/Plano area, this is the best bang for your buck + flavor. It's my favorite..."
zDzMENCBnI-J1b0OZeT4Lw,"I'm a student at UTA and it's refreshing to have such a unique place close to campus. I'm tired of eating fast food or heavy meals. Namoo is delicious,..."
zDzMENCBnI-J1b0OZeT4Lw,"This is a really solid lunch spot for my coworkers and I. Close by the Entertainment District, this eatery has a selection of bowls to choose from. They..."
zDzMENCBnI-J1b0OZeT4Lw,Good option for college students. I love that they give you a free water bottle with your meal :)
Yy7isfBJ0aThva1Tj2I6tA,Best ramen in town and great poke too. The owners are so nice and have a creative take on ramen with fresh ingredients.
Yy7isfBJ0aThva1Tj2I6tA,"I hadn't seen this spot before when visiting Bonchon but it's a cute little shop that has a variety of poke options.

I do think the price is a little extra..."
Yy7isfBJ0aThva1Tj2I6tA,"I usually create my own Poké bowl when I go to these places, but today I decided to try the pre-made 365 Trio bowl. The fish and ingredients individually..."
yQsZhB8j2_9KgQrUKDMRFQ,"I loved their take on Poke. I liked the option of making your own poke. They had a plethora of options and for the price, you get a ton of food. I couldn't..."
yQsZhB8j2_9KgQrUKDMRFQ,Went here on a weekday for lunch. Nice and clean.  You can order sushi or poke bowl. You have sheets to fill out your order hanging to the right of the...
yQsZhB8j2_9KgQrUKDMRFQ,I got a BYOB and it wasn't busy at all. I was in and out. The service and food were both great and the restaurant was super clean and a relaxed atmosphere
JvKxiLTX-61xdT8mB5eKlg,"This place was fantastic!

This place may not be super traditional so much in the delivery and presentation but the food was absolutely stellar.  I only say..."
JvKxiLTX-61xdT8mB5eKlg,"Update: This place is now under a new ownership, Paul's Namoo. Honestly, it's the best owners thus far. The seaweed soup I love so dearly was even more..."
JvKxiLTX-61xdT8mB5eKlg,"Service and food is bedazzling!

This tiny spot in a strip mall has huge flavor and great service.  Full disclosure - I have no idea what the name of the..."
xWDFPIGGkd4zxNQkBq0W4Q,"They have a few tables inside if you want to dine in, but it seems mostly a takeout business. I got the spicy noodle bowl and seaweed salad. Both were..."
xWDFPIGGkd4zxNQkBq0W4Q,Always great service! The owners are such wonderful people! The rolls are some of our favorite in Allen!
xWDFPIGGkd4zxNQkBq0W4Q,"The crabby fries had some nasty smell, I couldn't eat them the smell was strong. The volcano roll tasted raw and it's suppose to be baked, the rice was..."
2X8eD8m9fmZW4G1yE8GBpg,"TLDR: K-town Burger add EZ Egg and American Cheese. F'n legit. Do it. Do it now. 

Visit: Weekday (dinner)
Order: K Town Burger with EZ Egg and American..."
2X8eD8m9fmZW4G1yE8GBpg,His: This burger is just so good! I ordered the K-Town burger and could not believe how good Kimchi tastes on a burger. It was cooked well too. One thing...
2X8eD8m9fmZW4G1yE8GBpg,"This place has AMAZING food
Its a korean-fusion restaurant that takes korean flavors and puts it into american cuisine.
10/10 highly recommend"
E0C8S3bYbh_Qb4ZFWM8q-A,A friend and I were recommended by someone to go and I'm so happy that I actually took them up on it. The inside was so comfy and VERY clean. I loved the...
E0C8S3bYbh_Qb4ZFWM8q-A,"So, I had been craving sushi while grocery shopping but didn't want to sit down alone and eat. I saw this place lit up with others on Debbie Lane and..."
E0C8S3bYbh_Qb4ZFWM8q-A,"A new Asian Fusion restaurant in Mansfield, it's hip and trendy, nicely decorated and clean.
It's a place to eat healthy, on your bowl you choose your base,..."
zuqC0_POZRB1whmr2KEFKA,"The bulgogi bento box is amazing! We got two different boxes and a roll and I'm super into it. 
The service is really nice and fast. Plus a cash discount if..."
zuqC0_POZRB1whmr2KEFKA,I am not going to lie I have a thing for my newly discovered Sushi go restaurants! But what I learned today is not all of these places are created equal and...
zuqC0_POZRB1whmr2KEFKA,First time trying sushi that wasn't from my friend from Thailand. He make great sushi. Tried this place and it was good. I will eat from here again
44VUJdlYqXWyjmb1G_fQFA,"Hot stone bowl rice here is so delicious!! I love how bowls here are customizable, and that there's a complimentary buffet line for you to pick up miso soup..."
44VUJdlYqXWyjmb1G_fQFA,"Such a great concept, I love that you can have a delicious bowl of bi bim bop fairly quick. I had the stone pot spicy beef with everything in it. I also..."
44VUJdlYqXWyjmb1G_fQFA,"I agree the quality of food has changed!! This was a go to place for me and my family weekly, but its not the same. 
Not just the quality, but the quantity..."
j4d4p47CbSe8cZRQR-806g,A must go Korean food restaurant for both Korean food beginners and experts. Clean and illuminating atmosphere with play room for kids. The food was...
j4d4p47CbSe8cZRQR-806g,Beautiful set up! Bright and lots of seating. The lady working behind the counter was very friendly and had lots of suggestions and gave us insight into the...
j4d4p47CbSe8cZRQR-806g,This place is great! We got the bimbibop and it was delish. A pleasant surprise was a mashed pumpkin mix that reminded me of mashed potatoes. Great point too.
aXoV3PWOd5Y6uTYksUjHbQ,"World class poke in Frisco, Texas? YES. No joke. 

I've eaten at the top rated poke places in Southern California, New York, Chicago... so when I was..."
aXoV3PWOd5Y6uTYksUjHbQ,"Had my first Poke experience here, and I think I'll just stick with this place! The ingredients and sauces were so fresh and flavorful, and there were..."
aXoV3PWOd5Y6uTYksUjHbQ,"The quality of foods was great. Only thing I have to say is "" do not order for delivery "". I used Uber eats and the deliver told me that they putting off my..."
5q0w97C5h4Y_Jh-wrTL0eg,"Okay umm $17 for a Salad was kinda steep especially since I wanted to make this my ""everyday lunch spot"". But let me tell y'all... one of the best salad..."
5q0w97C5h4Y_Jh-wrTL0eg,"Best salad place I've been to 
The location is good not too big or small, the staff are all nice and make you feel welcome and get to know you by name. The..."
5q0w97C5h4Y_Jh-wrTL0eg,The salads here are very good although they use the Subway philosophy of big helpings of cheap stuff and going chintzy on the better ingredients. I'm...
6P4_UqMUqW67Lfs1LVGrLg,Wonderful Anniversary dinner - the food was all delicious and served at a nice pace (didn't feel rushed at all).  My personal favorites were the parmesan...
6P4_UqMUqW67Lfs1LVGrLg,The food is good - waiters and staff are good - but do NOT trust the prices they give on the website!  They charged us more than the website stated $45 vs...
6P4_UqMUqW67Lfs1LVGrLg,"Not so good slow service and meats were not good. 
We ate on Thanksgiving 2019 

gristle in meats must have gone to cheap grade.
I would not recommend."
vy7HBv_IQ0lJNLfnXT80Pw,I was here on a business trip and trickled into the 99 Ranch Market. I was hungry so I tried this place out. This place is soooo good! The customer service...
vy7HBv_IQ0lJNLfnXT80Pw,I eat poke all the time in LA this is by far the BEST poke I've ever had.  The seafood tastes sweet and fresh - especially the scallops.  You can have as...
vy7HBv_IQ0lJNLfnXT80Pw,This is one of the freshest poké/seafood I've ever had! And I am a huge fan of poké/sashimi so I've eaten my fair share of seafood. My favorite is the salad...
tXG82CsL1C9ug4uErGJdXg,"One of the best poke bowls I've ever been to. The lady owner is super sweet and came by to thank us for having lunch there. She's so cute.

This place is..."
tXG82CsL1C9ug4uErGJdXg,"Excellent service!!  Fast, friendly presentation of some delightfully delicious food served with fresh, flavorful ingredients.  I would expect to pay more..."
tXG82CsL1C9ug4uErGJdXg,"Tried this place for the first time and I don't regret it at all. 

Service 10/10- Lady was really nice and made sure everything was precise and perfect. As..."
